DBID,tau,taulb,tauub,sigma,sigmalb,sigmaub,medsiglik,medtaulik,maxlik,taumaxlik,sigmaxlik
2489112,1946.39460399,1043.86645474,2833.16639075,0.00868013107427,0.00695413678913,0.0112025049395,152.068538637,150.855318036,153.792660453,1821.53733125,0.00704959413296
2489292,1086.91833928,438.765719693,2368.89361942,0.0196519115331,0.017242855598,0.0225155960775,146.042657752,147.659580408,148.650311308,446.900984435,0.0194402794333
2489570,1588.27384864,709.690738122,2694.78673501,0.00943247109799,0.00770744675592,0.0115617244832,159.587806308,162.102943939,163.799903401,738.469909272,0.00914303575308
2489918,846.499784476,272.829073522,2285.05126958,0.0153288943853,0.012300864638,0.019476494839,113.49128915,114.50857668,116.048708258,307.876271398,0.0150190696484
2490331,846.822127308,331.263645926,1904.032956,0.00605902012558,0.00507088596869,0.007336183869,205.156578242,204.923296387,207.951062851,352.772932461,0.00600390650748
2490370,71047.5557838,71047.5557838,71047.5557838,2.28186613175e-05,2.28186613175e-05,2.28186613175e-05,-inf,-inf,-inf,71047.5557838,2.28186613175e-05
2490510,1107.29388995,409.645805057,2452.49860672,0.0139088837721,0.011836037922,0.0163311837886,157.28418992,155.137698767,158.31238513,312.304894484,0.0151025129332
2490551,1520.82611674,689.217066698,2641.39564136,0.00963332581791,0.00833897152426,0.0112422427396,177.33948384,177.483783831,178.309949666,605.60070633,0.00968890601962
2490594,1251.04426546,536.698083968,2536.2648442,0.00726672300822,0.00606055539945,0.00874781506109,177.801299758,175.917590102,179.583915038,465.169450389,0.00681228523856
2490643,1298.2920202,482.929020508,2533.7121125,0.0186239871609,0.0155831956123,0.0223255628221,288.01440995,285.054487505,288.455277682,698.152529227,0.0168823962526
2490911,1170.98042582,463.603742161,2363.27620418,0.00963112193619,0.00794893579125,0.0117823877317,117.361982613,117.011820697,118.876888226,551.76762915,0.00868230456631
2491219,1331.44206681,547.439962666,2545.24413073,0.00748804597528,0.00642766779201,0.00883556065842,183.672214639,181.839904436,184.639263482,510.983914493,0.00784307081169
2491276,665.432199472,256.555165801,1646.41963164,0.00847916575868,0.00712271497522,0.0101973322551,157.59775588,156.497802501,158.260838428,264.088483899,0.00843072649382
2491372,1841.00288646,938.037934206,2829.3658518,0.0094250551034,0.007880000947,0.0112869071894,177.127218919,175.804392793,177.780407392,1249.11344908,0.00841516901603
2491485,1389.85319535,632.341099124,2539.56789137,0.0120144757791,0.0100380650055,0.0143112121375,137.809546707,135.829015591,139.033325026,606.204195956,0.011512360593
2491654,338.763487498,149.315316196,1255.77641301,0.0150135533471,0.0127665701525,0.0177185681799,153.078069739,151.31215762,154.043383427,140.750625431,0.0170103828321
2491958,1354.85147902,589.428031836,2598.53726731,0.00803229518817,0.00692125951799,0.00942225428286,180.393876232,179.423123595,181.441430031,514.327467183,0.00852390822569
2491991,1681.96609984,837.076035391,2750.06582327,0.00678425643092,0.00548683708354,0.00846400513546,160.382208494,158.12269459,160.765462268,1043.08482836,0.00644131845748
2492068,1250.99173683,581.652583578,2108.91435158,0.00693346871945,0.00570118761771,0.00851643828729,172.083482289,171.995437673,172.711927859,616.039842472,0.00666734021482
2492521,2018.9561565,1164.90281512,2906.74178357,0.0098085792496,0.00830916085667,0.0116303095227,169.624243948,171.611182652,172.531568582,1986.52814034,0.00838258990971
2492819,1375.67631542,617.442487819,2598.51344244,0.010922944992,0.00916559656669,0.0129129558388,155.428487233,154.752528005,156.348427509,492.964092142,0.0112932220276
2493755,596.568033089,221.562886618,1882.28752983,0.00859546154557,0.00694218247669,0.0109899272449,180.932922015,181.364427664,183.914372033,357.308252354,0.0075265726709
2493793,1716.51167098,820.218353432,2738.43156406,0.00745209971771,0.00641501931963,0.00859712330088,209.867960614,211.148164079,211.596754147,805.693953681,0.00766858313222
2494157,732.020679184,285.035223262,2049.54111942,0.0104038139145,0.0087471635622,0.0123550369572,199.490097798,202.887574652,205.073170647,393.987136853,0.00894709145448
2494361,2325.16950535,1500.6387482,3019.46040233,0.00670441987803,0.00580009596473,0.00777129026004,196.03402326,196.06610794,197.479058173,3249.1297427,0.00627937284231
2494474,1701.64618157,832.274210001,2744.71270317,0.00826502684414,0.0073149685056,0.00941870158421,199.663435011,200.558197776,201.293795381,876.479167769,0.00809706066682
2494639,1756.8923722,887.343987684,2756.37950303,0.0107452019696,0.00898794793347,0.0129291638429,146.440092229,147.336642383,147.701491795,972.897662145,0.0101721304919
2495005,911.226473374,280.502768559,2276.36347198,0.0108566033305,0.0089889192167,0.0131287561839,328.674371029,328.265478958,332.112556931,279.909237415,0.0104939825493
2495465,973.699166828,424.771395606,2262.42088932,0.00929026808457,0.00795745299751,0.0110952681518,162.103033076,161.816511184,163.48657788,366.407611108,0.00941358823904
2495800,1708.58436322,872.771099473,2760.95370677,0.00625523795608,0.00550840040123,0.00715196116593,222.439640134,224.08208357,225.236055793,1072.44419226,0.00614350627218
2496563,824.364293156,329.40269664,2201.72140382,0.00697696180671,0.00600359858244,0.00813338368339,207.981457195,208.589596061,211.446760167,295.612811977,0.00693726247161
2497212,1738.96614086,902.071023301,2767.25550338,0.00402766128146,0.0035329243701,0.00465866799556,265.428176089,263.414591096,266.165804363,812.845616468,0.00442073351705
2497288,1050.71643318,433.103818119,2295.1969901,0.0155899004254,0.0134802228744,0.017989051042,153.486936417,153.975295111,155.336816133,358.284927341,0.0163402409812
2497640,1015.67464548,382.167903719,2410.56158544,0.0101951506805,0.00878033219888,0.0120812425388,170.143122285,168.705048022,170.65288013,302.087604988,0.011148355476
2497648,1239.03790814,529.40826785,2491.30067449,0.00976428939926,0.00846324892662,0.0114132954115,176.268975892,174.388252449,177.174013416,489.784390381,0.00899399646963
2498197,513.130920092,169.613014596,1863.13732824,0.00895889190537,0.00692801920885,0.0121936497941,50.778343493,49.6911406134,51.4626508418,191.262315527,0.00861830167377
2498342,1587.37145913,748.442949545,2682.91849514,0.0185601710898,0.0154055953353,0.0225718804681,108.93493786,113.755758729,115.941043916,710.258189761,0.0182674423476
2498605,1808.45305429,930.479856491,2794.34571813,0.0095912081942,0.00799275014442,0.0116349684731,146.637752765,146.700995396,148.070798094,1113.82019181,0.00852746393716
2499036,1185.68113653,465.333452662,2445.23427222,0.0122036419892,0.0100329565251,0.0148864566493,124.348966192,123.95998406,125.316320734,447.658327409,0.0114966686732
2499447,1649.33504781,802.834532152,2718.42084995,0.0127721002816,0.0107868124798,0.0153991264598,141.444372444,140.048790532,141.793454108,747.516752883,0.0123357383316
2499604,721.949838958,289.518759319,2100.94593026,0.00527180488241,0.00445058270951,0.00627882105435,228.249954472,226.654566083,229.106027386,298.569825503,0.00529186187538
2499707,622.08349281,242.958341145,2168.13077746,0.00889134448259,0.0074965073347,0.0106288546157,176.915371654,174.899800092,180.971549065,237.601857447,0.00895443688392
2500072,1262.14040716,531.633984507,2488.93266586,0.0100414908292,0.00850905038894,0.012067112885,147.625465601,149.566271456,150.567201038,588.691074997,0.00946515926084
2500419,1454.96024063,622.464715546,2628.70395394,0.00653808705521,0.00530589318767,0.00813305800184,171.650000535,170.526001944,173.28607068,624.511233086,0.00674773196247
2500900,271.497401851,116.889472883,948.819760112,0.0239509619324,0.020361884213,0.0284133685979,148.271143314,147.987110616,151.310741135,149.172956396,0.023323810798
2502452,79.9745807833,16.5709472806,618.612229573,0.0490356337546,0.0252647061094,0.0991466534155,15.0564854245,14.2381984735,15.9381082357,131.280099664,0.0231932521827
2502465,1897.08911384,954.579580179,2900.38969762,0.0154367520216,0.0131812540213,0.0181105696056,149.729891272,148.672837449,150.740076721,1457.13199994,0.0139665390004
2502675,1094.5256161,459.530764619,2339.41614974,0.00819361208069,0.00695203738224,0.0096296398692,193.800476303,194.776548865,195.507480701,445.575301961,0.00780712666392
2503955,351.07437617,157.384665439,1430.60677933,0.00722245188157,0.00608955830404,0.0087112309343,178.137754766,182.41330565,183.365091732,160.197325575,0.00717728165009
2504151,1834.29035156,927.902387926,2824.70213726,0.0126883757249,0.0107363149181,0.0152874778153,133.372125702,134.19219326,134.864099496,1208.2681589,0.0114773599879
2504543,1745.09236278,836.955965139,2763.03865615,0.0135288258808,0.0113672704191,0.0160662845199,138.134558833,137.432349762,139.818817161,1261.08580766,0.0119440613225
2504551,1169.31710114,497.025943697,2460.85464088,0.0118352523924,0.010058746605,0.0140365983143,263.920112589,260.249760803,264.396132853,524.140122036,0.0110129785417
2505564,1100.19566614,395.805209875,2438.45373087,0.0121967525202,0.0103793339844,0.0145712060417,151.144614902,151.80155082,156.324074839,415.387567357,0.0113815511129
2505602,1721.13347757,844.748018202,2749.93067696,0.00551970453191,0.00462625352859,0.00672701985574,186.225684225,185.355355967,186.727379171,1211.61507994,0.00520312249309
2505637,104.711550997,53.2423828095,328.205839887,0.00813139338479,0.00645699744199,0.0103276556375,163.895222172,162.302821531,164.542715689,74.0154340459,0.00792884938451
2505672,1041.53289612,384.569837665,2346.13558649,0.0107298082944,0.0086037486172,0.013457173122,160.881077258,161.623179932,164.482173404,403.023240932,0.00888322187148
2506011,900.755869852,348.530296859,2171.40306971,0.0108288832113,0.00912434913205,0.0129018862631,177.718751731,176.105400086,179.441517832,501.30243961,0.00962178362143
2506575,2259.15142853,1334.93723263,3003.8883498,0.0151853760789,0.0125298029528,0.018766953869,105.820379904,105.243536739,108.526330788,2982.20241431,0.0133070534758
2506878,1293.62712644,574.172995388,2521.74349513,0.0190205767579,0.0162743265298,0.0223754411828,116.093005288,115.670827143,118.99632256,579.875112616,0.0176708390797
2507023,2091.40789754,1196.77933587,2948.11324745,0.0104195133791,0.00898211218762,0.0122070092862,172.431264095,170.360436704,172.626328364,2093.76908412,0.009745520515
2507391,1511.43657429,738.870163257,2690.83516739,0.0118568981099,0.0101012636219,0.0140338580267,156.464456659,155.026640274,157.175420056,974.005281574,0.0114936766455
2507526,954.483272113,411.998525294,1953.52991455,0.00992519339314,0.00849351962713,0.0115081232842,181.253997796,181.453691676,183.87903038,375.31689984,0.00928701136298
2507583,1491.06476834,813.770763648,2279.12503348,0.0101075333365,0.00787497815657,0.0129850296799,123.433548663,124.284279011,130.526523272,1745.83260472,0.0075107159061
2507619,2383.69011987,1574.22860486,3016.93144172,0.00503751338387,0.0041434649328,0.0062725797833,174.321774557,176.338995905,177.433997205,3306.90116042,0.00434995684231
2508159,47.6517020547,28.5303097167,108.237085015,0.0313464410114,0.0274332752522,0.03606495794,134.788358815,141.480253837,143.642664434,34.4087327048,0.0336977357992
2508691,1362.44506503,511.338169548,2180.87356978,0.0113198421405,0.00761346665182,0.0177197017936,75.317102683,75.3874703993,76.7331948093,1588.36050813,0.00740830433058
2509117,311.66949276,125.928912579,1275.91541447,0.00865857478428,0.00712322775396,0.0105940024538,187.747538467,186.873182704,188.952182031,108.603142679,0.0104904341345
2510156,2421.2039035,1602.54952557,3065.90708951,0.00546405803288,0.00444983461149,0.00667282989527,173.335752408,171.619858763,174.365914116,3033.82426071,0.00480204991598
2510931,943.756553486,374.958716697,1948.20730865,0.0115188045651,0.00976878426071,0.0135236387891,171.317874189,171.839980899,173.110694828,275.227585254,0.0120094589192
2510995,1832.52073281,1021.01615363,2836.97515452,0.00702967282876,0.00590742603901,0.00845886294484,180.193305785,180.468439992,181.524678535,1394.01643046,0.00638930117672
2511257,1947.40241889,1112.44511088,2865.68851315,0.0126787310875,0.0107241559846,0.0150680857677,121.102279037,121.216842544,121.380945616,1639.34509061,0.0116943638262
2511317,644.301830999,207.340938574,1947.0562859,0.00856416284688,0.00679014869726,0.0109878922541,165.345099476,164.177331033,166.484068019,217.790366562,0.00866063493175
2511760,674.481272378,199.993040083,2093.93725856,0.00678769228952,0.00502137365077,0.00918607082047,145.010543122,141.91146949,147.300042873,345.142968562,0.00619626245632
2511996,1669.52121614,816.978538425,2746.49384985,0.012864581591,0.0104604306375,0.0157456840472,101.267864947,98.4744853688,102.156061266,1116.48360001,0.011886908701
2512061,338.28700418,143.747092439,1220.35971265,0.0119159372086,0.00982222673369,0.0145702144166,164.755209701,162.405153494,165.017131582,163.72667741,0.0119629084514
2512407,1166.16827219,452.117888408,2502.07737429,0.00747961003387,0.00622770332644,0.0091836957506,163.227770898,160.434445481,164.334018732,451.674788476,0.00763294500548
2512532,770.404691072,296.018617571,2053.33661433,0.0131607343391,0.0116732064577,0.014968836594,173.83389971,174.19817894,175.573170888,281.516678774,0.0141847648664
2512776,1102.59371466,454.104618585,2411.13241541,0.0113741961924,0.00991448707138,0.0131301523901,181.230021013,180.726242317,182.777704464,421.31956216,0.0111305085112
2513332,166.602852159,71.5867306425,708.006440379,0.0138122921017,0.0105615335834,0.0180065806351,153.974374065,153.742396199,155.906354194,131.522664138,0.0118985618391
2513385,1906.73979439,973.125173309,2862.31758076,0.00795822766265,0.00660306105887,0.00963688388428,166.414803612,164.166092959,166.534706662,1440.84477536,0.00734953984648
2513542,1942.41009383,1037.54664455,2861.92170673,0.00803914530895,0.00661211826978,0.0098217990268,150.027120389,149.133806358,150.663120972,2014.39995061,0.0073735966516
2514610,1913.89628858,945.004251522,2856.85164411,0.00525255187081,0.00416254362765,0.00660801458191,165.231031425,168.236142726,170.459118603,1415.75377481,0.00441613885743
2514686,906.437772154,328.66274622,2347.87072088,0.00957227753939,0.0075824923035,0.0119794692973,147.335062189,151.00341666,152.89678085,377.524964642,0.00862694159704
2514886,1802.71604575,953.61683419,2809.63851597,0.00600188971663,0.00506027162111,0.00721531715198,198.409814698,196.280327482,200.397936984,1075.66232711,0.00536634239733
2514997,1035.31766736,400.483998312,2421.30668514,0.00509895772304,0.00412790643598,0.00646446125667,184.115582505,183.806186644,184.521704306,423.957189039,0.00449537917595
2515171,1757.7928158,926.238118094,2807.93474729,0.00638618977964,0.00549991107801,0.00735730779765,193.142833927,192.366208619,194.011561232,959.697035896,0.00614852489198
2515195,1320.16035961,565.190524587,2571.24129984,0.0119968503328,0.0100509485121,0.014501373935,137.26130604,136.4128806,137.481310561,462.635110872,0.0124770670269
2515777,975.409067446,376.443562434,2304.03549745,0.00526819175166,0.00424918444722,0.0066636165305,185.145831734,185.81236229,187.703081724,376.097688309,0.00506184302276
2515795,971.123676423,387.30304899,2330.08818754,0.0161797196843,0.0140184434472,0.0190135522481,153.444853457,152.611125449,154.196548067,346.114400967,0.0167861383901
2515938,30.0208957207,18.8019241959,51.0195361854,0.0265304319396,0.0228428272096,0.0313506015281,128.237159002,129.993319241,131.134489713,21.9976555749,0.0276465752576
2515948,1431.46067314,663.834914875,2566.97904048,0.0127616158203,0.0105555779094,0.0154755110214,131.178878329,131.094690189,132.075344773,770.603581254,0.0119230597184
2516026,674.822503564,217.456798406,2037.14701582,0.00825017221354,0.00624813576602,0.0111414928607,149.243650325,147.006187242,150.695212318,348.935707835,0.00747035558583
2516305,428.033558197,171.042177818,1543.93212922,0.00781326703076,0.00653571340613,0.00936966663724,186.616099327,185.84759167,187.390295962,222.964275532,0.00718879052765
2516639,1140.48982779,448.704337299,2409.09229917,0.0133675203262,0.0114611843516,0.0159161498492,150.59586434,148.313741777,152.370325209,385.495089005,0.0135651699954
2517318,1254.3010106,517.717915133,2523.10934872,0.00978781944257,0.00830856166502,0.0116562640579,160.588229773,158.398181895,162.772385144,540.139623372,0.00907225417315
2517414,1679.27873833,877.218358878,2698.52095398,0.0132635703272,0.0113748057759,0.0155033688985,162.199750122,161.95111118,163.100957267,1116.06811229,0.012339423627
2517654,18.7829471867,8.76691998857,61.6487085982,0.0334403291519,0.0196176967709,0.0451075633374,123.235258006,122.585087021,125.310274341,53.7382274151,0.0156869384554
2517911,1382.26538004,532.761496537,2592.38381953,0.0105707099307,0.00922639103459,0.0123891554703,182.380784406,182.260531512,183.640294578,503.663834605,0.0105254345102
2517966,1922.23094151,979.444041316,2904.24388797,0.016621162578,0.0138399137698,0.0202204426317,88.1761434024,91.2140087341,92.9458947331,1696.34436288,0.014918853608
2518857,765.614088402,295.327054781,2116.85620371,0.0142083881818,0.0120064169299,0.016901599024,266.772197047,263.249708316,268.237741001,363.102691937,0.0136106219126
2519014,1737.0896651,849.708866523,2742.21254056,0.00506928366274,0.00422415879776,0.00611943122976,193.603622369,193.815027202,195.719258774,1021.60124873,0.00468205668046
2519087,497.357763363,161.969762246,2084.37720831,0.00837233363976,0.00656002698991,0.011025345213,153.754834344,153.000152273,155.401513453,180.592483252,0.00906319987545
2519156,299.590263894,128.049093087,1347.24920364,0.0171869666863,0.0142823455959,0.0208515795206,130.541966929,128.573133122,131.742330791,155.289866795,0.0167064674094
2519208,2006.54214956,1158.73357476,2887.82346513,0.00384495201152,0.00317555983167,0.00471137856065,211.769737863,212.160271574,212.407084462,1659.77703041,0.00369384754127
2519654,888.047273711,377.63846494,1868.74597439,0.0197045918222,0.0172671950763,0.0224147127654,140.190650779,141.434590342,142.550159716,399.743295903,0.0188865075112
2519680,758.550998236,282.474831841,2082.98360481,0.00779343797331,0.00644432936384,0.00953665695108,180.203125449,179.65114825,183.314851408,270.186520433,0.00805551405913
2519692,1581.06384168,789.728925255,2688.20557364,0.011298328484,0.00971706510711,0.0133951688835,156.743890855,152.910546011,156.847107979,782.596260536,0.011082702377
2519741,2155.61981469,1260.12237486,2975.91752334,0.00650796959315,0.00525595844546,0.00812412247985,149.564602253,149.654079531,150.745624811,2753.15245444,0.0056511234761
2520032,866.091197355,317.622847815,2250.61209096,0.00871137763676,0.00736788226041,0.0103588013428,190.064534141,190.374252673,191.618246847,321.645026265,0.00889018362325
2520340,1056.32789054,373.597975034,2385.362697,0.0138383882654,0.0116552696858,0.0165270145693,149.216624948,149.151917571,150.107022964,273.296429961,0.0142748037417
2520398,1726.60850003,829.706495717,2769.15355279,0.00592701612367,0.00495116226819,0.00728817453682,165.895237113,165.087848936,166.819806682,1012.95716239,0.00558460063246
2520419,1253.01775566,370.560203012,2605.1754237,0.00958137162496,0.00734307056016,0.0129323038994,125.905758123,123.888316879,126.255537282,415.784696569,0.00965532134191
2520626,1379.31833507,614.210291997,2567.54488228,0.00928468577318,0.00791406223935,0.0110112408427,168.696274523,169.77696503,171.762281283,634.951621907,0.0086588685516
2520694,1427.36583054,588.782212275,2595.5921776,0.00644480770927,0.0053739167692,0.00790716306293,178.890512369,182.148798218,182.998200918,614.630142746,0.00598471033554
2520885,653.459526683,215.934393017,1780.00837546,0.0133438151035,0.00964951169239,0.0187952616458,71.3403944473,70.9414226978,71.9561134419,242.040039906,0.013098778711
2521149,1056.74312957,462.859798708,2327.13229603,0.00798660133713,0.00690077996146,0.00933807601244,198.44582741,198.022420266,198.948292817,429.482771386,0.00782919465617
2521235,1735.58055833,818.107132172,2722.92584034,0.00909650807433,0.00735581042081,0.0113122600426,157.924624199,158.456354674,159.93871886,1072.604271,0.00744126460715
2521335,646.389192349,218.973149215,2020.24838794,0.00677756972242,0.00536910110114,0.00875791572262,187.467836384,188.732086847,189.846858352,450.015488425,0.00548611076087
2521736,1040.4718925,408.360801777,2357.79814645,0.00854549037449,0.00742823155066,0.00995645193105,207.252963083,207.297043131,208.506486648,375.837578499,0.00890610876463
2521746,2384.12907619,1562.62005623,3036.11435654,0.00312159135755,0.00249571200555,0.00391987962885,190.292833445,190.653155335,192.270484382,3223.42172976,0.00268175872276
2521752,1200.17010133,544.717682596,2120.65313643,0.0106978850755,0.00953366744163,0.0121838722434,348.208779415,347.6257383,350.986083351,540.154485895,0.0101573694425
2521911,2470.62579331,1673.33599561,3113.89419538,0.0107046212711,0.00934155330772,0.0124628446834,166.672144165,167.016653981,168.548193598,3159.70824152,0.0103377860711
2522065,924.040820038,318.990601499,2274.87920176,0.0117099805514,0.00972517934685,0.0142758543696,157.618172917,155.278082955,158.173674297,372.905474482,0.0106100087845
2522266,1488.29631955,633.384259681,2707.23757121,0.00841901397678,0.00709648324505,0.00997407077674,186.529527047,187.269442127,187.929616583,574.212590841,0.00823124396756
2522803,452.004220521,203.629682472,1553.23741502,0.0106980809787,0.0089829482518,0.0129655395521,152.007941669,150.724780977,153.433372074,195.362947582,0.0108332652244
